Id,Iq,Phi_d,Phi_q
-207.692308,261.538462,0.0528074101708,0.107785375459
-207.692308,269.230769,0.0536935356055,0.110419507291
-207.692308,276.923077,0.0544849224854,0.112887019397
-207.692308,284.615385,0.0552416042378,0.115221081485
-207.692308,292.307692,0.055990014528,0.117468571706
-207.692308,300.000000,0.0567175055413,0.11963986565
-200.000000,0.000000,0.00821905973327,-0.0233330507
-200.000000,7.692308,0.00996042972707,-0.0182367367551
-200.000000,15.384615,0.0116860327562,-0.0133419085115
-200.000000,23.076923,0.0133783092144,-0.00859366799685
-200.000000,30.769231,0.0150318971012,-0.0038900921039
-200.000000,38.461538,0.0168980807128,0.000694966315719
-200.000000,46.153846,0.0183967910491,0.00530346895759
-200.000000,53.846154,0.0198427741238,0.00990105829908
-200.000000,61.538462,0.0216230055501,0.0145117517099
-200.000000,69.230769,0.0232235289822,0.0191604290138
-200.000000,76.923077,0.0248226109695,0.0238338366044
-200.000000,84.615385,0.026415417452,0.0285174692243
-200.000000,92.307692,0.0278894708082,0.0331681843442
-200.000000,100.000000,0.0293710047723,0.0376101959985
-200.000000,107.692308,0.0307775572876,0.0418418886129
-200.000000,115.384615,0.0322011006169,0.0460559316877
-200.000000,123.076923,0.033609375479,0.0501763678913
-200.000000,130.769231,0.0350118863585,0.0543030288402
-200.000000,138.461538,0.0363196698632,0.0583425596015
-200.000000,146.153846,0.0376049012995,0.0622233327146
-200.000000,153.846154,0.0388918713056,0.0659558877881
-200.000000,161.538462,0.040069630048,0.0695425590314
-200.000000,169.230769,0.0411719849208,0.072947078085
-200.000000,176.923077,0.0421654018184,0.0762714244998
-200.000000,184.615385,0.0432508755453,0.0796833179842
-200.000000,192.307692,0.044720193264,0.0833673860904
-200.000000,200.000000,0.046018308179,0.0868486037082
-200.000000,207.692308,0.0463166162114,0.0893233663218
-200.000000,215.384615,0.0477868416425,0.0927855093171
-200.000000,223.076923,0.048760952506,0.0958118730518
-200.000000,230.769231,0.0496099247922,0.0986901316708
-200.000000,238.461538,0.0505236101922,0.101513484343
-200.000000,246.153846,0.0514545818869,0.104329523583
-200.000000,253.846154,0.0523562727509,0.107058419682
-200.000000,261.538462,0.053241160883,0.109699834767
-200.000000,269.230769,0.0540215179006,0.112187013732
-200.000000,276.923077,0.0547895560542,0.114561239627
-200.000000,284.615385,0.0555515813722,0.116840907219
-200.000000,292.307692,0.0562928716958,0.119040492845
-200.000000,300.000000,0.0570140636595,0.121182043111
-192.307692,0.000000,0.00839099733942,-0.0224309781534
-192.307692,7.692308,0.010142287294,-0.0172058282077
-192.307692,15.384615,0.0119133733833,-0.0122405723781
-192.307692,23.076923,0.0136080317129,-0.00742266087752
-192.307692,30.769231,0.0153256918006,-0.00269643260816
-192.307692,38.461538,0.017018104077,0.0019770230825
-192.307692,46.153846,0.0184396423723,0.00664532384083
-192.307692,53.846154,0.0204069600963,0.0113104417326
-192.307692,61.538462,0.0217903238375,0.0160065839153
-192.307692,69.230769,0.023597359174,0.0207309974939
-192.307692,76.923077,0.0252400692147,0.0254881104109
-192.307692,84.615385,0.0267664127898,0.0302676141137
-192.307692,92.307692,0.0282999038181,0.0350147032071
-192.307692,100.000000,0.0297913122791,0.0395526467421
-192.307692,107.692308,0.0312340459951,0.0439414456962
-192.307692,115.384615,0.0326974082005,0.0482311984387
-192.307692,123.076923,0.0341171684803,0.0524097000967
-192.307692,130.769231,0.0354736477788,0.0565463631069
-192.307692,138.461538,0.0367857744661,0.0605448400862
-192.307692,146.153846,0.038120282025,0.0644067780923
-192.307692,153.846154,0.0393784785512,0.0681221206648
-192.307692,161.538462,0.0404758269941,0.0716087569947
-192.307692,169.230769,0.0414825270651,0.0749908925133
-192.307692,176.923077,0.0426171358463,0.0784219340957
-192.307692,184.615385,0.0437671386473,0.0819055631143
-192.307692,192.307692,0.0453679558932,0.0858042831711
-192.307692,200.000000,0.045694206544,0.0881850959676
-192.307692,207.692308,0.0472152832454,0.0917674404042
-192.307692,215.384615,0.0481548193531,0.0947778778973
-192.307692,223.076923,0.0492321957585,0.0979754580741
-192.307692,230.769231,0.0500205388811,0.100720489061
-192.307692,238.461538,0.0509404031217,0.103514011272
-192.307692,246.153846,0.0518374370177,0.106252498431
-192.307692,253.846154,0.0527498889894,0.10894818264
-192.307692,261.538462,0.0535413789087,0.11147901785
-192.307692,269.230769,0.0543289325227,0.113902628867
-192.307692,276.923077,0.0551041607911,0.116213395401
-192.307692,284.615385,0.0558595599379,0.118442733546
-192.307692,292.307692,0.0565912084932,0.120604539893
-192.307692,300.000000,0.0572974502586,0.122707716365
-184.615385,0.000000,0.00852883927968,-0.0215072280471
-184.615385,7.692308,0.0103297590731,-0.0161945980086
-184.615385,15.384615,0.0121283249481,-0.0111122882601
-184.615385,23.076923,0.0138476110212,-0.00622964528485
-184.615385,30.769231,0.015610202282,-0.00145222864421
-184.615385,38.461538,0.0173157321475,0.00328989242029
-184.615385,46.153846,0.0187309125199,0.00803247479022
-184.615385,53.846154,0.0207828358656,0.0127823934767
-184.615385,61.538462,0.0222079526018,0.0175583569588
-184.615385,69.230769,0.0239342050491,0.0223722248417
-184.615385,76.923077,0.0256186002139,0.0272305357132
-184.615385,84.615385,0.0271438207012,0.0321305321463
-184.615385,92.307692,0.0287367100144,0.0370161187723
-184.615385,100.000000,0.0302510475954,0.0416895569047
-184.615385,107.692308,0.0317134259999,0.0460965685562
-184.615385,115.384615,0.033161910005,0.0503946270195
-184.615385,123.076923,0.0346179781262,0.0546768879337
-184.615385,130.769231,0.035931918442,0.0587988830778
-184.615385,138.461538,0.0372805070807,0.0627708188601
-184.615385,146.153846,0.0385991591285,0.0666168543049
-184.615385,153.846154,0.0397805138265,0.0702489621282
-184.615385,161.538462,0.0407407960135,0.0736804061503
-184.615385,169.230769,0.0419436924716,0.0771300605638
-184.615385,176.923077,0.0430975136698,0.0805400609798
-184.615385,184.615385,0.0445365490144,0.0844041900155
-184.615385,192.307692,0.0450571795509,0.0870779623224
-184.615385,200.000000,0.0466399615164,0.0907561713123
-184.615385,207.692308,0.0475552974535,0.093774286365
-184.615385,215.384615,0.0486913479074,0.0970588093687
-184.615385,223.076923,0.0494564520624,0.0997961669882
-184.615385,230.769231,0.0503845823925,0.102654861918
-184.615385,238.461538,0.0513086967464,0.105443388721
-184.615385,246.153846,0.0522436259078,0.108192829348
-184.615385,253.846154,0.0530582083988,0.110781326841
-184.615385,261.538462,0.0538623847469,0.113245309882
-184.615385,269.230769,0.0546480840362,0.115587318695
-184.615385,276.923077,0.0554190776486,0.117844921187
-184.615385,284.615385,0.0561588128268,0.120024863208
-184.615385,292.307692,0.0568695357379,0.122143794861
-184.615385,300.000000,0.0575688355271,0.124226069173
-176.923077,0.000000,0.00866868110277,-0.0205762289894
-176.923077,7.692308,0.0105212811534,-0.0151379963646
-176.923077,15.384615,0.0123414011179,-0.00999642835908
-176.923077,23.076923,0.0140978941354,-0.0050197225876
-176.923077,30.769231,0.0160523777553,-0.000183990825327
-176.923077,38.461538,0.0175964668877,0.00465039891449
-176.923077,46.153846,0.0189466119872,0.00947701895746
-176.923077,53.846154,0.0210280851542,0.014304186842
-176.923077,61.538462,0.022433184122,0.0191755574151
-176.923077,69.230769,0.0243243921592,0.0240942728657
-176.923077,76.923077,0.0259745403092,0.029076142568
-176.923077,84.615385,0.0275802305628,0.0341590516435
-176.923077,92.307692,0.0292453149263,0.0392507259085
-176.923077,100.000000,0.0307609965731,0.0439633927098
-176.923077,107.692308,0.0322341653654,0.0484069495304
-176.923077,115.384615,0.0337112310973,0.0527671994566
-176.923077,123.076923,0.0351256386949,0.0570186326731
-176.923077,130.769231,0.0364001949391,0.0610858401077
-176.923077,138.461538,0.0377681892277,0.0650267904454
-176.923077,146.153846,0.0390325648963,0.0688089366399
-176.923077,153.846154,0.0400245730072,0.0723756639076
-176.923077,161.538462,0.041257595892,0.0758583900528
-176.923077,169.230769,0.0423843621619,0.0791931793665
-176.923077,176.923077,0.043775489169,0.0831160690202
-176.923077,184.615385,0.0444244212889,0.0860038242649
-176.923077,192.307692,0.0460351628676,0.0897127997534
-176.923077,200.000000,0.0468735767759,0.0926791445102
-176.923077,207.692308,0.0480148558445,0.0959886716162
-176.923077,215.384615,0.0488863144841,0.0989015872311
-176.923077,223.076923,0.0498237383087,0.101794607
-176.923077,230.769231,0.0507668917009,0.104630879387
-176.923077,238.461538,0.0517086989375,0.107421775031
-176.923077,246.153846,0.0525574222671,0.110072200569
-176.923077,253.846154,0.0533805308526,0.112584371472
-176.923077,261.538462,0.0541813775551,0.114961800896
-176.923077,269.230769,0.0549693589486,0.11724615126
-176.923077,276.923077,0.0557135362103,0.119444188386
-176.923077,284.615385,0.0564309137513,0.121579404035
-176.923077,292.307692,0.0571362215406,0.123678162806
-176.923077,300.000000,0.0578335787452,0.125748202137
-169.230769,0.000000,0.00881031663916,-0.019639774375
-169.230769,7.692308,0.0107189454407,-0.0140696209235
-169.230769,15.384615,0.0125733006308,-0.00883085620363
-169.230769,23.076923,0.0143718274391,-0.0037956952059
-169.230769,30.769231,0.0162379734218,0.00114344794587
-169.230769,38.461538,0.0176397643699,0.00606207880059
-169.230769,46.153846,0.0195429309347,0.0109691626074
-169.230769,53.846154,0.0211014272478,0.0158954772124
-169.230769,61.538462,0.0230390996708,0.0208698701833
-169.230769,69.230769,0.0247836816773,0.0259083696269
-169.230769,76.923077,0.0263851586565,0.0310881990272
-169.230769,84.615385,0.0280913967472,0.0364724096253
-169.230769,92.307692,0.029721166418,0.0416100337431
-169.230769,100.000000,0.0312156750326,0.0463232735437
-169.230769,107.692308,0.0327645390246,0.0507705725549
-169.230769,115.384615,0.034227776282,0.0551617288166
-169.230769,123.076923,0.0356047151673,0.0593611136288
-169.230769,130.769231,0.0369064598692,0.0633964461478
-169.230769,138.461538,0.0382668347692,0.0673322120442
-169.230769,146.153846,0.0392587176993,0.071008584243
-169.230769,153.846154,0.0404700437114,0.0745665193964
-169.230769,161.538462,0.0416367012781,0.0778968271696
-169.230769,169.230769,0.042983641799,0.0816828850214
-169.230769,176.923077,0.0438437601623,0.0849071228732
-169.230769,184.615385,0.0454001341409,0.0886376514733
-169.230769,192.307692,0.0461600401205,0.0915784331768
-169.230769,200.000000,0.0474438989829,0.0950685106746
-169.230769,207.692308,0.0483006869661,0.0979856024502
-169.230769,215.384615,0.0492552487849,0.100933070482
-169.230769,223.076923,0.0502218382207,0.103813743146
-169.230769,230.769231,0.0511692926253,0.106654114353
-169.230769,238.461538,0.0520483846304,0.1093631083
-169.230769,246.153846,0.0528851173994,0.111918352465
-169.230769,253.846154,0.0537043031608,0.114334241096
-169.230769,261.538462,0.0544737295104,0.116628138151
-169.230769,269.230769,0.0552580718888,0.118863376125
-169.230769,276.923077,0.0559818499875,0.12101740263
-169.230769,284.615385,0.0566940210494,0.123136348546
-169.230769,292.307692,0.0573977487804,0.125221555313
-169.230769,300.000000,0.0580850031002,0.127271124995
-161.538462,0.000000,0.00894695883455,-0.0187071539765
-161.538462,7.692308,0.0109137623576,-0.0129696823833
-161.538462,15.384615,0.0127969003572,-0.00764036410391
-161.538462,23.076923,0.0146657970446,-0.00252016002477
-161.538462,30.769231,0.0164380905055,0.00251244564215
-161.538462,38.461538,0.0178306005397,0.00752284446072
-161.538462,46.153846,0.0199720512513,0.0125249087856
-161.538462,53.846154,0.0213766927213,0.0175593033829
-161.538462,61.538462,0.0234179547615,0.0226609320304
-161.538462,69.230769,0.0251522419927,0.0278906294589
-161.538462,76.923077,0.0268678471843,0.0333833869429
-161.538462,84.615385,0.028609579025,0.039002947414
-161.538462,92.307692,0.0302421307031,0.0440055643849
-161.538462,100.000000,0.0317246739097,0.0487325211528
-161.538462,107.692308,0.0333154290596,0.0532354821361
-161.538462,115.384615,0.0346383296576,0.0575167673139
-161.538462,123.076923,0.0360230768731,0.0617057395068
-161.538462,130.769231,0.0374074185528,0.0657377521458
-161.538462,138.461538,0.038511965223,0.0695842141938
-161.538462,146.153846,0.0395708729039,0.0731202185905
-161.538462,153.846154,0.0409421960824,0.076610857708
-161.538462,161.538462,0.0422468331934,0.0803490749817
-161.538462,169.230769,0.0431840480625,0.0836190192121
-161.538462,176.923077,0.0447104928556,0.0875157851546
-161.538462,184.615385,0.0455250129632,0.0905442920736
-161.538462,192.307692,0.0468106631009,0.0940720870634
-161.538462,200.000000,0.0477072196992,0.0970751504789
-161.538462,207.692308,0.0486827331846,0.100077400984
-161.538462,215.384615,0.0496516162222,0.102982169386
-161.538462,223.076923,0.0505965940125,0.105858040485
-161.538462,230.769231,0.051523885306,0.108647957654
-161.538462,238.461538,0.0523781814585,0.111250902627
-161.538462,246.153846,0.0532124703129,0.113701317816
-161.538462,253.846154,0.0539978465544,0.116026468416
-161.538462,261.538462,0.0547916943629,0.118283278333
-161.538462,269.230769,0.0555203965666,0.120457914355
-161.538462,276.923077,0.0562430332717,0.122600282815
-161.538462,284.615385,0.0569493391275,0.124700925232
-161.538462,292.307692,0.057645361858,0.126770158448
-161.538462,300.000000,0.0583244664247,0.128805822392
-153.846154,0.000000,0.00907748812303,-0.0177822872272
-153.846154,7.692308,0.011109566632,-0.0118616993266
-153.846154,15.384615,0.0130280650277,-0.00642702476791
-153.846154,23.076923,0.015056756959,-0.00119983136892
-153.846154,30.769231,0.0167166809734,0.00393613313051
-153.846154,38.461538,0.0182050491257,0.00904378192196
-153.846154,46.153846,0.0203231220386,0.0141592635681
-153.846154,53.846154,0.0217156745959,0.0193220512014
-153.846154,61.538462,0.023815617973,0.0245825073861
-153.846154,69.230769,0.0256223410901,0.0301327341889
-153.846154,76.923077,0.0274045506922,0.0359857784827
-153.846154,84.615385,0.0291590123675,0.0414854479796
-153.846154,92.307692,0.0307950046218,0.0465392733008
-153.846154,100.000000,0.0323551230282,0.0512270606596
-153.846154,107.692308,0.0338028824038,0.0556975030212
-153.846154,115.384615,0.0352334698776,0.0600251508979
-153.846154,123.076923,0.0366151099353,0.0641716117909
-153.846154,130.769231,0.0377137498771,0.0681014753126
-153.846154,138.461538,0.0386702642218,0.0716453630686
-153.846154,146.153846,0.0401998087569,0.0752686301156
-153.846154,153.846154,0.0413622404709,0.0789308873668
-153.846154,161.538462,0.0419363702031,0.0818564935687
-153.846154,169.230769,0.0438351027016,0.0861595572011
-153.846154,176.923077,0.0448656197471,0.0894845890838
-153.846154,184.615385,0.0460917931804,0.0929675321246
-153.846154,192.307692,0.0470876498598,0.0961445544192
-153.846154,200.000000,0.0480958362703,0.0992022555195
-153.846154,207.692308,0.0490691767621,0.102152133405
-153.846154,215.384615,0.0500394999008,0.105080988726
-153.846154,223.076923,0.0509826279877,0.1079217462
-153.846154,230.769231,0.0518481563654,0.110574594724
-153.846154,238.461538,0.052704967068,0.113065975986
-153.846154,246.153846,0.0535144224906,0.115429002403
-153.846154,253.846154,0.0543099103196,0.117705098994
-153.846154,261.538462,0.055044661365,0.119901378374
-153.846154,269.230769,0.0557797986712,0.122071826017
-153.846154,276.923077,0.0564934590499,0.124193500649
-153.846154,284.615385,0.0571948834642,0.126281682148
-153.846154,292.307692,0.0578783266042,0.128335237541
-153.846154,300.000000,0.0585428462691,0.130352877866
-146.153846,0.000000,0.00921188960943,-0.0168632597299
-146.153846,7.692308,0.0113274391499,-0.0107489780926
-146.153846,15.384615,0.0132799242108,-0.00518889447548
-146.153846,23.076923,0.0153332901567,0.00017275412519
-146.153846,30.769231,0.017162738788,0.00541140487934
-146.153846,38.461538,0.0188248078136,0.0106332582732
-146.153846,46.153846,0.0205887278275,0.0158806627834
-146.153846,53.846154,0.0223246270509,0.0212119510468
-146.153846,61.538462,0.0242959556454,0.0267752025003
-146.153846,69.230769,0.026175443522,0.0327428213093
-146.153846,76.923077,0.0280213215735,0.0387119558358
-146.153846,84.615385,0.0297459670061,0.0441358264821
-146.153846,92.307692,0.0312262881817,0.0490924740119
-146.153846,100.000000,0.0328469618911,0.0537422075614
-146.153846,107.692308,0.0341914323246,0.0581354662244
-146.153846,115.384615,0.035618488715,0.0624138066008
-146.153846,123.076923,0.036895512389,0.0665414642645
-146.153846,130.769231,0.037910407254,0.0701964536624
-146.153846,138.461538,0.039136980711,0.0736731334695
-146.153846,146.153846,0.0406247720961,0.0777150948332
-146.153846,153.846154,0.0413982842862,0.08074920201
-146.153846,161.538462,0.0430514168199,0.0848605796135
-146.153846,169.230769,0.0442073946035,0.0884397871559
-146.153846,176.923077,0.0454174157364,0.0919493618582
-146.153846,184.615385,0.0464458125331,0.0951937353898
-146.153846,192.307692,0.0474795717836,0.0982912403166
-146.153846,200.000000,0.0484747577955,0.101325606493
-146.153846,207.692308,0.0494596440565,0.10429546748
-146.153846,215.384615,0.0504222548151,0.107186583237
-146.153846,223.076923,0.0513045938855,0.10989397525
-146.153846,230.769231,0.0521857730741,0.11243298899
-146.153846,238.461538,0.0530259826166,0.11483499961
-146.153846,246.153846,0.0538086194606,0.117128241457
-146.153846,253.846154,0.0545644489983,0.119365420785
-146.153846,261.538462,0.0552975719639,0.121548941545
-146.153846,269.230769,0.0560250408159,0.123699805262
-146.153846,276.923077,0.0567329049473,0.125810467365
-146.153846,284.615385,0.0574206721337,0.127883403798
-146.153846,292.307692,0.0580876560899,0.129919000445
-146.153846,300.000000,0.0587350928479,0.131917167394
-138.461538,0.000000,0.00934945306408,-0.0159607853579
-138.461538,7.692308,0.0115466742728,-0.00959631059245
-138.461538,15.384615,0.013593379522,-0.00389404169632
-138.461538,23.076923,0.0154761840559,0.00159104335666
-138.461538,30.769231,0.0170202198194,0.00696307753486
-138.461538,38.461538,0.0192176811487,0.0123175789253
-138.461538,46.153846,0.0207972898553,0.0177223387046
-138.461538,53.846154,0.0228856139227,0.0233137687121
-138.461538,61.538462,0.0249174159609,0.0293316132186
-138.461538,69.230769,0.0267506590593,0.0355455915585
-138.461538,76.923077,0.0286134614931,0.0415222029066
-138.461538,84.615385,0.0303285043581,0.0468763171816
-138.461538,92.307692,0.0318822988707,0.0517289592697
-138.461538,100.000000,0.0333217027701,0.0562864580804
-138.461538,107.692308,0.0348337541258,0.0607570240901
-138.461538,115.384615,0.0360079527031,0.0649294063902
-138.461538,123.076923,0.0370548467276,0.0686927686496
-138.461538,130.769231,0.0382049208538,0.0722102915618
-138.461538,138.461538,0.0399571855811,0.0764823682898
-138.461538,146.153846,0.0405784700863,0.0794612294951
-138.461538,153.846154,0.0422891437944,0.0836233508661
-138.461538,161.538462,0.0435140549929,0.0873699819831
-138.461538,169.230769,0.0447326754012,0.0909390762567
-138.461538,176.923077,0.0457904705605,0.0942326296375
-138.461538,184.615385,0.0468324823814,0.097374790444
-138.461538,192.307692,0.0478529428624,0.100479121088
-138.461538,200.000000,0.0488556205129,0.10349650073
-138.461538,207.692308,0.0498374240739,0.106445653962
-138.461538,215.384615,0.0507416252478,0.109210616913
-138.461538,223.076923,0.0516490432569,0.11180100381
-138.461538,230.769231,0.0524973973282,0.114232681201
-138.461538,238.461538,0.0532899379456,0.116562051488
-138.461538,246.153846,0.0540619685702,0.118833128654
-138.461538,253.846154,0.0548070941002,0.121048290383
-138.461538,261.538462,0.0555428694164,0.123226183842
-138.461538,269.230769,0.0562570394171,0.125361842489
-138.461538,276.923077,0.0569495559763,0.127457739857
-138.461538,284.615385,0.0576200554213,0.129514260528
-138.461538,292.307692,0.058270784206,0.131531988335
-138.461538,300.000000,0.0589047525181,0.133512974727
-130.769231,0.000000,0.00948933027248,-0.0150714986143
-130.769231,7.692308,0.0117798455907,-0.00841521898359
-130.769231,15.384615,0.0139530045812,-0.00254619839135
-130.769231,23.076923,0.0157649376643,0.00308207167068
-130.769231,30.769231,0.0173421051151,0.0085962875961
-130.769231,38.461538,0.0196077565594,0.0141138860656
-130.769231,46.153846,0.0212085253328,0.0197637469697
-130.769231,53.846154,0.0234442804265,0.0258230657011
-130.769231,61.538462,0.0255073016137,0.0321586209646
-130.769231,69.230769,0.0273541942702,0.0384520273461
-130.769231,76.923077,0.0292220144249,0.0444031672421
-130.769231,84.615385,0.0308684268525,0.0495924591611
-130.769231,92.307692,0.0323484085997,0.0543332331186
-130.769231,100.000000,0.0338937874907,0.0589630207336
-130.769231,107.692308,0.035068542357,0.0632750045877
-130.769231,115.384615,0.0362142663276,0.0671277168532
-130.769231,123.076923,0.0374513058779,0.0708528474678
-130.769231,130.769231,0.0391650863307,0.075219178978
-130.769231,138.461538,0.0399233267033,0.0783039329154
-130.769231,146.153846,0.0414454004651,0.08226131304
-130.769231,153.846154,0.0427442199979,0.0861297245268
-130.769231,161.538462,0.0440594943248,0.0899650893558
-130.769231,169.230769,0.0451233534635,0.0932389270103
-130.769231,176.923077,0.0461732196216,0.0964658639869
-130.769231,184.615385,0.0472033323218,0.0996190959202
-130.769231,192.307692,0.0482333098468,0.102699962967
-130.769231,200.000000,0.0492414955684,0.105706613198
-130.769231,207.692308,0.05017648543,0.108538982979
-130.769231,215.384615,0.0510862159104,0.111171739731
-130.769231,223.076923,0.0519471869653,0.113644459662
-130.769231,230.769231,0.0527477795231,0.116006882756
-130.769231,238.461538,0.0535382358711,0.118318887986
-130.769231,246.153846,0.0542976295895,0.120571434107
-130.769231,253.846154,0.0550423845992,0.122781418023
-130.769231,261.538462,0.055763798263,0.124946342924
-130.769231,269.230769,0.0564628671293,0.127070826504
-130.769231,276.923077,0.0571382661399,0.129153942781
-130.769231,284.615385,0.0577937129422,0.131198863041
-130.769231,292.307692,0.0584327548305,0.13320832499
-130.769231,300.000000,0.0590610727367,0.135190254215
-123.076923,0.000000,0.0096177958686,-0.0141815778862
-123.076923,7.692308,0.0120299313006,-0.00718522407539
-123.076923,15.384615,0.0142510737834,-0.00112980172182
-123.076923,23.076923,0.0161185418347,0.00465072182789
-123.076923,30.769231,0.0179559119778,0.0103300689599
-123.076923,38.461538,0.0199941976205,0.0160828776924
-123.076923,46.153846,0.0218283581619,0.0221503932664
-123.076923,53.846154,0.0240988558833,0.0286491124434
-123.076923,61.538462,0.0260151563115,0.0351232824624
-123.076923,69.230769,0.028040540058,0.0415132742234
-123.076923,76.923077,0.0298443319464,0.0473151866049
-123.076923,84.615385,0.0313138636438,0.0522648389052
-123.076923,92.307692,0.0329389233074,0.0571059129658
-123.076923,100.000000,0.0341343225423,0.0615675742742
-123.076923,107.692308,0.0352730103748,0.0654653561665
-123.076923,115.384615,0.0367348206235,0.069462574577
-123.076923,123.076923,0.0384086051155,0.0738443075815
-123.076923,130.769231,0.0390764155586,0.077025918807
-123.076923,138.461538,0.0406804659151,0.0810407661612
-123.076923,146.153846,0.0419761948858,0.0849400451137
-123.076923,153.846154,0.0433279380627,0.0889072870641
-123.076923,161.538462,0.0444362979583,0.0922670821574
-123.076923,169.230769,0.0454889193021,0.0955537377999
-123.076923,176.923077,0.0465446441918,0.098776400528
-123.076923,184.615385,0.047594963206,0.10191840949
-123.076923,192.307692,0.0486177980419,0.104982580475
-123.076923,200.000000,0.0495713848887,0.107876227759
-123.076923,207.692308,0.0504975946921,0.110559030769
-123.076923,215.384615,0.0513678013639,0.113072814824
-123.076923,223.076923,0.0521846344202,0.115482161069
-123.076923,230.769231,0.0529837384585,0.117831748389
-123.076923,238.461538,0.0537631200323,0.120131998645
-123.076923,246.153846,0.0545193185275,0.122379651129
-123.076923,253.846154,0.0552487733048,0.124583379077
-123.076923,261.538462,0.0559564401129,0.126749509892
-123.076923,269.230769,0.056638256261,0.128871675147
-123.076923,276.923077,0.0572992924131,0.130954402797
-123.076923,284.615385,0.057946037587,0.133003410918
-123.076923,292.307692,0.0585772642109,0.135023717964
-123.076923,300.000000,0.0591981586856,0.137019744024
-115.384615,0.000000,0.00974297657249,-0.0132865248272
-115.384615,7.692308,0.0123085951848,-0.00590630165848
-115.384615,15.384615,0.0145442917892,0.000352036412924
-115.384615,23.076923,0.0161853488136,0.0063147669185
-115.384615,30.769231,0.0184437092698,0.0122311636543
-115.384615,38.461538,0.020325902597,0.0183733862653
-115.384615,46.153846,0.0225342984103,0.0249492080543
-115.384615,53.846154,0.0247841333628,0.0316174989747
-115.384615,61.538462,0.026685091925,0.038246139336
-115.384615,69.230769,0.0287584296628,0.0447079128375
-115.384615,76.923077,0.0302651431569,0.0500793016565
-115.384615,84.615385,0.0318032479793,0.054996450356
-115.384615,92.307692,0.0333144282688,0.0597124995939
-115.384615,100.000000,0.0343264098785,0.0638729804566
-115.384615,107.692308,0.0359590880663,0.0680524021804
-115.384615,115.384615,0.0375454483931,0.0724675064103
-115.384615,123.076923,0.0381740402285,0.0756706696717
-115.384615,130.769231,0.0399242297352,0.0798757768835
-115.384615,138.461538,0.0411705793652,0.0836756869874
-115.384615,146.153846,0.0425582264366,0.0877509526607
-115.384615,153.846154,0.0436960641484,0.0912657559106
-115.384615,161.538462,0.0447927937495,0.0946630866771
-115.384615,169.230769,0.0458504420056,0.0979231253655
-115.384615,176.923077,0.0469358195205,0.101163396742
-115.384615,184.615385,0.0479718104374,0.104290699333
-115.384615,192.307692,0.0489367826278,0.107249162737
-115.384615,200.000000,0.049878635645,0.109982342661
-115.384615,207.692308,0.0507597727453,0.112545570642
-115.384615,215.384615,0.0516008615414,0.115012052554
-115.384615,223.076923,0.0524075570828,0.117412033078
-115.384615,230.769231,0.0532023527934,0.119765635628
-115.384615,238.461538,0.0539702301379,0.122067354195
-115.384615,246.153846,0.0547156485657,0.124330608922
-115.384615,253.846154,0.0554269153416,0.126540571907
-115.384615,261.538462,0.0561146626524,0.128706619804
-115.384615,269.230769,0.0567845619262,0.130825607248
-115.384615,276.923077,0.0574371506309,0.132903941722
-115.384615,284.615385,0.0580742093862,0.134947739632
-115.384615,292.307692,0.0587019232388,0.136965148487
-115.384615,300.000000,0.0593116355734,0.138955712827
-107.692308,0.000000,0.00987495018999,-0.0123711452364
-107.692308,7.692308,0.0125864774539,-0.00456220075706
-107.692308,15.384615,0.0147131420947,0.00193501661937
-107.692308,23.076923,0.0164825488371,0.00818491278218
-107.692308,30.769231,0.0189136775844,0.0144073766375
-107.692308,38.461538,0.020838524635,0.0211760678218
-107.692308,46.153846,0.0232333529442,0.027997959651
-107.692308,53.846154,0.0254382575124,0.034759082798
-107.692308,61.538462,0.0274759427003,0.041579524306
-107.692308,69.230769,0.0293724502434,0.0478055649345
-107.692308,76.923077,0.0309111678173,0.0530707335988
-107.692308,84.615385,0.0322071092326,0.0579353266814
-107.692308,92.307692,0.033386675049,0.062183752706
-107.692308,100.000000,0.0351052526314,0.0665816736267
-107.692308,107.692308,0.0367167363271,0.0710996224122
-107.692308,115.384615,0.0374534568042,0.0744853761463
-107.692308,123.076923,0.039140624169,0.0786845177678
-107.692308,130.769231,0.0403746587608,0.0824893265454
-107.692308,138.461538,0.0418136259519,0.086701109069
-107.692308,146.153846,0.0429939364969,0.090359225354
-107.692308,153.846154,0.0440704120453,0.0937811846562
-107.692308,161.538462,0.0451638020818,0.0971470422754
-107.692308,169.230769,0.0462548761035,0.100456691225
-107.692308,176.923077,0.047306907909,0.103663359361
-107.692308,184.615385,0.0482829769252,0.106685652813
-107.692308,192.307692,0.0492295945592,0.109477770095
-107.692308,200.000000,0.0501198977817,0.112099176904
-107.692308,207.692308,0.0509678405979,0.114635959347
-107.692308,215.384615,0.0518003915542,0.117110660535
-107.692308,223.076923,0.0526092253185,0.119532423738
-107.692308,230.769231,0.0533882212994,0.121892280889
-107.692308,238.461538,0.0541447545,0.124202792433
-107.692308,246.153846,0.0548641286166,0.126447476868
-107.692308,253.846154,0.0555599258718,0.128635248733
-107.692308,261.538462,0.0562379753492,0.130770848458
-107.692308,269.230769,0.0569006203309,0.132864898932
-107.692308,276.923077,0.0575464890107,0.134925772243
-107.692308,284.615385,0.0581832674563,0.136959306965
-107.692308,292.307692,0.0587969714184,0.138959363309
