rpm_mech,T_ref_Nm,Id_ref_A,Iq_ref_A,Is_norm_A,status
5288.135593,0.326531,nan,nan,nan,infeasible
5288.135593,0.408163,nan,nan,nan,infeasible
5288.135593,0.489796,nan,nan,nan,infeasible
5288.135593,0.571429,nan,nan,nan,infeasible
5288.135593,0.653061,nan,nan,nan,infeasible
5288.135593,0.734694,nan,nan,nan,infeasible
5288.135593,0.816327,nan,nan,nan,infeasible
5288.135593,0.897959,nan,nan,nan,infeasible
5288.135593,0.979592,nan,nan,nan,infeasible
5288.135593,1.061224,nan,nan,nan,infeasible
5288.135593,1.142857,nan,nan,nan,infeasible
5288.135593,1.224490,nan,nan,nan,infeasible
5288.135593,1.306122,nan,nan,nan,infeasible
5288.135593,1.387755,nan,nan,nan,infeasible
5288.135593,1.469388,nan,nan,nan,infeasible
5288.135593,1.551020,nan,nan,nan,infeasible
5288.135593,1.632653,nan,nan,nan,infeasible
5288.135593,1.714286,nan,nan,nan,infeasible
5288.135593,1.795918,nan,nan,nan,infeasible
5288.135593,1.877551,nan,nan,nan,infeasible
5288.135593,1.959184,nan,nan,nan,infeasible
5288.135593,2.040816,nan,nan,nan,infeasible
5288.135593,2.122449,nan,nan,nan,infeasible
5288.135593,2.204082,nan,nan,nan,infeasible
5288.135593,2.285714,nan,nan,nan,infeasible
5288.135593,2.367347,nan,nan,nan,infeasible
5288.135593,2.448980,nan,nan,nan,infeasible
5288.135593,2.530612,nan,nan,nan,infeasible
5288.135593,2.612245,nan,nan,nan,infeasible
5288.135593,2.693878,nan,nan,nan,infeasible
5288.135593,2.775510,nan,nan,nan,infeasible
5288.135593,2.857143,nan,nan,nan,infeasible
5288.135593,2.938776,nan,nan,nan,infeasible
5288.135593,3.020408,nan,nan,nan,infeasible
5288.135593,3.102041,nan,nan,nan,infeasible
5288.135593,3.183673,nan,nan,nan,infeasible
5288.135593,3.265306,nan,nan,nan,infeasible
5288.135593,3.346939,nan,nan,nan,infeasible
5288.135593,3.428571,nan,nan,nan,infeasible
5288.135593,3.510204,nan,nan,nan,infeasible
5288.135593,3.591837,nan,nan,nan,infeasible
5288.135593,3.673469,nan,nan,nan,infeasible
5288.135593,3.755102,nan,nan,nan,infeasible
5288.135593,3.836735,nan,nan,nan,infeasible
5288.135593,3.918367,nan,nan,nan,infeasible
5288.135593,4.000000,nan,nan,nan,infeasible
5389.830508,0.000000,nan,nan,nan,fw_search_failed
5389.830508,0.081633,nan,nan,nan,infeasible
5389.830508,0.163265,nan,nan,nan,infeasible
5389.830508,0.244898,nan,nan,nan,infeasible
5389.830508,0.326531,nan,nan,nan,infeasible
5389.830508,0.408163,nan,nan,nan,infeasible
5389.830508,0.489796,nan,nan,nan,infeasible
5389.830508,0.571429,nan,nan,nan,infeasible
5389.830508,0.653061,nan,nan,nan,infeasible
5389.830508,0.734694,nan,nan,nan,infeasible
5389.830508,0.816327,nan,nan,nan,infeasible
5389.830508,0.897959,nan,nan,nan,infeasible
5389.830508,0.979592,nan,nan,nan,infeasible
5389.830508,1.061224,nan,nan,nan,infeasible
5389.830508,1.142857,nan,nan,nan,infeasible
5389.830508,1.224490,nan,nan,nan,infeasible
5389.830508,1.306122,nan,nan,nan,infeasible
5389.830508,1.387755,nan,nan,nan,infeasible
5389.830508,1.469388,nan,nan,nan,infeasible
5389.830508,1.551020,nan,nan,nan,infeasible
5389.830508,1.632653,nan,nan,nan,infeasible
5389.830508,1.714286,nan,nan,nan,infeasible
5389.830508,1.795918,nan,nan,nan,infeasible
5389.830508,1.877551,nan,nan,nan,infeasible
5389.830508,1.959184,nan,nan,nan,infeasible
5389.830508,2.040816,nan,nan,nan,infeasible
5389.830508,2.122449,nan,nan,nan,infeasible
5389.830508,2.204082,nan,nan,nan,infeasible
5389.830508,2.285714,nan,nan,nan,infeasible
5389.830508,2.367347,nan,nan,nan,infeasible
5389.830508,2.448980,nan,nan,nan,infeasible
5389.830508,2.530612,nan,nan,nan,infeasible
5389.830508,2.612245,nan,nan,nan,infeasible
5389.830508,2.693878,nan,nan,nan,infeasible
5389.830508,2.775510,nan,nan,nan,infeasible
5389.830508,2.857143,nan,nan,nan,infeasible
5389.830508,2.938776,nan,nan,nan,infeasible
5389.830508,3.020408,nan,nan,nan,infeasible
5389.830508,3.102041,nan,nan,nan,infeasible
5389.830508,3.183673,nan,nan,nan,infeasible
5389.830508,3.265306,nan,nan,nan,infeasible
5389.830508,3.346939,nan,nan,nan,infeasible
5389.830508,3.428571,nan,nan,nan,infeasible
5389.830508,3.510204,nan,nan,nan,infeasible
5389.830508,3.591837,nan,nan,nan,infeasible
5389.830508,3.673469,nan,nan,nan,infeasible
5389.830508,3.755102,nan,nan,nan,infeasible
5389.830508,3.836735,nan,nan,nan,infeasible
5389.830508,3.918367,nan,nan,nan,infeasible
5389.830508,4.000000,nan,nan,nan,infeasible
5491.525424,0.000000,nan,nan,nan,fw_search_failed
5491.525424,0.081633,nan,nan,nan,infeasible
5491.525424,0.163265,nan,nan,nan,infeasible
5491.525424,0.244898,nan,nan,nan,infeasible
5491.525424,0.326531,nan,nan,nan,infeasible
5491.525424,0.408163,nan,nan,nan,infeasible
5491.525424,0.489796,nan,nan,nan,infeasible
5491.525424,0.571429,nan,nan,nan,infeasible
5491.525424,0.653061,nan,nan,nan,infeasible
5491.525424,0.734694,nan,nan,nan,infeasible
5491.525424,0.816327,nan,nan,nan,infeasible
5491.525424,0.897959,nan,nan,nan,infeasible
5491.525424,0.979592,nan,nan,nan,infeasible
5491.525424,1.061224,nan,nan,nan,infeasible
5491.525424,1.142857,nan,nan,nan,infeasible
5491.525424,1.224490,nan,nan,nan,infeasible
5491.525424,1.306122,nan,nan,nan,infeasible
5491.525424,1.387755,nan,nan,nan,infeasible
5491.525424,1.469388,nan,nan,nan,infeasible
5491.525424,1.551020,nan,nan,nan,infeasible
5491.525424,1.632653,nan,nan,nan,infeasible
5491.525424,1.714286,nan,nan,nan,infeasible
5491.525424,1.795918,nan,nan,nan,infeasible
5491.525424,1.877551,nan,nan,nan,infeasible
5491.525424,1.959184,nan,nan,nan,infeasible
5491.525424,2.040816,nan,nan,nan,infeasible
5491.525424,2.122449,nan,nan,nan,infeasible
5491.525424,2.204082,nan,nan,nan,infeasible
5491.525424,2.285714,nan,nan,nan,infeasible
5491.525424,2.367347,nan,nan,nan,infeasible
5491.525424,2.448980,nan,nan,nan,infeasible
5491.525424,2.530612,nan,nan,nan,infeasible
5491.525424,2.612245,nan,nan,nan,infeasible
5491.525424,2.693878,nan,nan,nan,infeasible
5491.525424,2.775510,nan,nan,nan,infeasible
5491.525424,2.857143,nan,nan,nan,infeasible
5491.525424,2.938776,nan,nan,nan,infeasible
5491.525424,3.020408,nan,nan,nan,infeasible
5491.525424,3.102041,nan,nan,nan,infeasible
5491.525424,3.183673,nan,nan,nan,infeasible
5491.525424,3.265306,nan,nan,nan,infeasible
5491.525424,3.346939,nan,nan,nan,infeasible
5491.525424,3.428571,nan,nan,nan,infeasible
5491.525424,3.510204,nan,nan,nan,infeasible
5491.525424,3.591837,nan,nan,nan,infeasible
5491.525424,3.673469,nan,nan,nan,infeasible
5491.525424,3.755102,nan,nan,nan,infeasible
5491.525424,3.836735,nan,nan,nan,infeasible
5491.525424,3.918367,nan,nan,nan,infeasible
5491.525424,4.000000,nan,nan,nan,infeasible
5593.220339,0.000000,nan,nan,nan,fw_search_failed
5593.220339,0.081633,nan,nan,nan,infeasible
5593.220339,0.163265,nan,nan,nan,infeasible
5593.220339,0.244898,nan,nan,nan,infeasible
5593.220339,0.326531,nan,nan,nan,infeasible
5593.220339,0.408163,nan,nan,nan,infeasible
5593.220339,0.489796,nan,nan,nan,infeasible
5593.220339,0.571429,nan,nan,nan,infeasible
5593.220339,0.653061,nan,nan,nan,infeasible
5593.220339,0.734694,nan,nan,nan,infeasible
5593.220339,0.816327,nan,nan,nan,infeasible
5593.220339,0.897959,nan,nan,nan,infeasible
5593.220339,0.979592,nan,nan,nan,infeasible
5593.220339,1.061224,nan,nan,nan,infeasible
5593.220339,1.142857,nan,nan,nan,infeasible
5593.220339,1.224490,nan,nan,nan,infeasible
5593.220339,1.306122,nan,nan,nan,infeasible
5593.220339,1.387755,nan,nan,nan,infeasible
5593.220339,1.469388,nan,nan,nan,infeasible
5593.220339,1.551020,nan,nan,nan,infeasible
5593.220339,1.632653,nan,nan,nan,infeasible
5593.220339,1.714286,nan,nan,nan,infeasible
5593.220339,1.795918,nan,nan,nan,infeasible
5593.220339,1.877551,nan,nan,nan,infeasible
5593.220339,1.959184,nan,nan,nan,infeasible
5593.220339,2.040816,nan,nan,nan,infeasible
5593.220339,2.122449,nan,nan,nan,infeasible
5593.220339,2.204082,nan,nan,nan,infeasible
5593.220339,2.285714,nan,nan,nan,infeasible
5593.220339,2.367347,nan,nan,nan,infeasible
5593.220339,2.448980,nan,nan,nan,infeasible
5593.220339,2.530612,nan,nan,nan,infeasible
5593.220339,2.612245,nan,nan,nan,infeasible
5593.220339,2.693878,nan,nan,nan,infeasible
5593.220339,2.775510,nan,nan,nan,infeasible
5593.220339,2.857143,nan,nan,nan,infeasible
5593.220339,2.938776,nan,nan,nan,infeasible
5593.220339,3.020408,nan,nan,nan,infeasible
5593.220339,3.102041,nan,nan,nan,infeasible
5593.220339,3.183673,nan,nan,nan,infeasible
5593.220339,3.265306,nan,nan,nan,infeasible
5593.220339,3.346939,nan,nan,nan,infeasible
5593.220339,3.428571,nan,nan,nan,infeasible
5593.220339,3.510204,nan,nan,nan,infeasible
5593.220339,3.591837,nan,nan,nan,infeasible
5593.220339,3.673469,nan,nan,nan,infeasible
5593.220339,3.755102,nan,nan,nan,infeasible
5593.220339,3.836735,nan,nan,nan,infeasible
5593.220339,3.918367,nan,nan,nan,infeasible
5593.220339,4.000000,nan,nan,nan,infeasible
5694.915254,0.000000,nan,nan,nan,fw_search_failed
5694.915254,0.081633,nan,nan,nan,infeasible
5694.915254,0.163265,nan,nan,nan,infeasible
5694.915254,0.244898,nan,nan,nan,infeasible
5694.915254,0.326531,nan,nan,nan,infeasible
5694.915254,0.408163,nan,nan,nan,infeasible
5694.915254,0.489796,nan,nan,nan,infeasible
5694.915254,0.571429,nan,nan,nan,infeasible
5694.915254,0.653061,nan,nan,nan,infeasible
5694.915254,0.734694,nan,nan,nan,infeasible
5694.915254,0.816327,nan,nan,nan,infeasible
5694.915254,0.897959,nan,nan,nan,infeasible
5694.915254,0.979592,nan,nan,nan,infeasible
5694.915254,1.061224,nan,nan,nan,infeasible
5694.915254,1.142857,nan,nan,nan,infeasible
5694.915254,1.224490,nan,nan,nan,infeasible
5694.915254,1.306122,nan,nan,nan,infeasible
5694.915254,1.387755,nan,nan,nan,infeasible
5694.915254,1.469388,nan,nan,nan,infeasible
5694.915254,1.551020,nan,nan,nan,infeasible
5694.915254,1.632653,nan,nan,nan,infeasible
5694.915254,1.714286,nan,nan,nan,infeasible
5694.915254,1.795918,nan,nan,nan,infeasible
5694.915254,1.877551,nan,nan,nan,infeasible
5694.915254,1.959184,nan,nan,nan,infeasible
5694.915254,2.040816,nan,nan,nan,infeasible
5694.915254,2.122449,nan,nan,nan,infeasible
5694.915254,2.204082,nan,nan,nan,infeasible
5694.915254,2.285714,nan,nan,nan,infeasible
5694.915254,2.367347,nan,nan,nan,infeasible
5694.915254,2.448980,nan,nan,nan,infeasible
5694.915254,2.530612,nan,nan,nan,infeasible
5694.915254,2.612245,nan,nan,nan,infeasible
5694.915254,2.693878,nan,nan,nan,infeasible
5694.915254,2.775510,nan,nan,nan,infeasible
5694.915254,2.857143,nan,nan,nan,infeasible
5694.915254,2.938776,nan,nan,nan,infeasible
5694.915254,3.020408,nan,nan,nan,infeasible
5694.915254,3.102041,nan,nan,nan,infeasible
5694.915254,3.183673,nan,nan,nan,infeasible
5694.915254,3.265306,nan,nan,nan,infeasible
5694.915254,3.346939,nan,nan,nan,infeasible
5694.915254,3.428571,nan,nan,nan,infeasible
5694.915254,3.510204,nan,nan,nan,infeasible
5694.915254,3.591837,nan,nan,nan,infeasible
5694.915254,3.673469,nan,nan,nan,infeasible
5694.915254,3.755102,nan,nan,nan,infeasible
5694.915254,3.836735,nan,nan,nan,infeasible
5694.915254,3.918367,nan,nan,nan,infeasible
5694.915254,4.000000,nan,nan,nan,infeasible
5796.610169,0.000000,nan,nan,nan,fw_search_failed
5796.610169,0.081633,nan,nan,nan,infeasible
5796.610169,0.163265,nan,nan,nan,infeasible
5796.610169,0.244898,nan,nan,nan,infeasible
5796.610169,0.326531,nan,nan,nan,infeasible
5796.610169,0.408163,nan,nan,nan,infeasible
5796.610169,0.489796,nan,nan,nan,infeasible
5796.610169,0.571429,nan,nan,nan,infeasible
5796.610169,0.653061,nan,nan,nan,infeasible
5796.610169,0.734694,nan,nan,nan,infeasible
5796.610169,0.816327,nan,nan,nan,infeasible
5796.610169,0.897959,nan,nan,nan,infeasible
5796.610169,0.979592,nan,nan,nan,infeasible
5796.610169,1.061224,nan,nan,nan,infeasible
5796.610169,1.142857,nan,nan,nan,infeasible
5796.610169,1.224490,nan,nan,nan,infeasible
5796.610169,1.306122,nan,nan,nan,infeasible
5796.610169,1.387755,nan,nan,nan,infeasible
5796.610169,1.469388,nan,nan,nan,infeasible
5796.610169,1.551020,nan,nan,nan,infeasible
5796.610169,1.632653,nan,nan,nan,infeasible
5796.610169,1.714286,nan,nan,nan,infeasible
5796.610169,1.795918,nan,nan,nan,infeasible
5796.610169,1.877551,nan,nan,nan,infeasible
5796.610169,1.959184,nan,nan,nan,infeasible
5796.610169,2.040816,nan,nan,nan,infeasible
5796.610169,2.122449,nan,nan,nan,infeasible
5796.610169,2.204082,nan,nan,nan,infeasible
5796.610169,2.285714,nan,nan,nan,infeasible
5796.610169,2.367347,nan,nan,nan,infeasible
5796.610169,2.448980,nan,nan,nan,infeasible
5796.610169,2.530612,nan,nan,nan,infeasible
5796.610169,2.612245,nan,nan,nan,infeasible
5796.610169,2.693878,nan,nan,nan,infeasible
5796.610169,2.775510,nan,nan,nan,infeasible
5796.610169,2.857143,nan,nan,nan,infeasible
5796.610169,2.938776,nan,nan,nan,infeasible
5796.610169,3.020408,nan,nan,nan,infeasible
5796.610169,3.102041,nan,nan,nan,infeasible
5796.610169,3.183673,nan,nan,nan,infeasible
5796.610169,3.265306,nan,nan,nan,infeasible
5796.610169,3.346939,nan,nan,nan,infeasible
5796.610169,3.428571,nan,nan,nan,infeasible
5796.610169,3.510204,nan,nan,nan,infeasible
5796.610169,3.591837,nan,nan,nan,infeasible
5796.610169,3.673469,nan,nan,nan,infeasible
5796.610169,3.755102,nan,nan,nan,infeasible
5796.610169,3.836735,nan,nan,nan,infeasible
5796.610169,3.918367,nan,nan,nan,infeasible
5796.610169,4.000000,nan,nan,nan,infeasible
5898.305085,0.000000,nan,nan,nan,fw_search_failed
5898.305085,0.081633,nan,nan,nan,infeasible
5898.305085,0.163265,nan,nan,nan,infeasible
5898.305085,0.244898,nan,nan,nan,infeasible
5898.305085,0.326531,nan,nan,nan,infeasible
5898.305085,0.408163,nan,nan,nan,infeasible
5898.305085,0.489796,nan,nan,nan,infeasible
5898.305085,0.571429,nan,nan,nan,infeasible
5898.305085,0.653061,nan,nan,nan,infeasible
5898.305085,0.734694,nan,nan,nan,infeasible
5898.305085,0.816327,nan,nan,nan,infeasible
5898.305085,0.897959,nan,nan,nan,infeasible
5898.305085,0.979592,nan,nan,nan,infeasible
5898.305085,1.061224,nan,nan,nan,infeasible
5898.305085,1.142857,nan,nan,nan,infeasible
5898.305085,1.224490,nan,nan,nan,infeasible
5898.305085,1.306122,nan,nan,nan,infeasible
5898.305085,1.387755,nan,nan,nan,infeasible
5898.305085,1.469388,nan,nan,nan,infeasible
5898.305085,1.551020,nan,nan,nan,infeasible
5898.305085,1.632653,nan,nan,nan,infeasible
5898.305085,1.714286,nan,nan,nan,infeasible
5898.305085,1.795918,nan,nan,nan,infeasible
5898.305085,1.877551,nan,nan,nan,infeasible
5898.305085,1.959184,nan,nan,nan,infeasible
5898.305085,2.040816,nan,nan,nan,infeasible
5898.305085,2.122449,nan,nan,nan,infeasible
5898.305085,2.204082,nan,nan,nan,infeasible
5898.305085,2.285714,nan,nan,nan,infeasible
5898.305085,2.367347,nan,nan,nan,infeasible
5898.305085,2.448980,nan,nan,nan,infeasible
5898.305085,2.530612,nan,nan,nan,infeasible
5898.305085,2.612245,nan,nan,nan,infeasible
5898.305085,2.693878,nan,nan,nan,infeasible
5898.305085,2.775510,nan,nan,nan,infeasible
5898.305085,2.857143,nan,nan,nan,infeasible
5898.305085,2.938776,nan,nan,nan,infeasible
5898.305085,3.020408,nan,nan,nan,infeasible
5898.305085,3.102041,nan,nan,nan,infeasible
5898.305085,3.183673,nan,nan,nan,infeasible
5898.305085,3.265306,nan,nan,nan,infeasible
5898.305085,3.346939,nan,nan,nan,infeasible
5898.305085,3.428571,nan,nan,nan,infeasible
5898.305085,3.510204,nan,nan,nan,infeasible
5898.305085,3.591837,nan,nan,nan,infeasible
5898.305085,3.673469,nan,nan,nan,infeasible
5898.305085,3.755102,nan,nan,nan,infeasible
5898.305085,3.836735,nan,nan,nan,infeasible
5898.305085,3.918367,nan,nan,nan,infeasible
5898.305085,4.000000,nan,nan,nan,infeasible
6000.000000,0.000000,nan,nan,nan,fw_search_failed
6000.000000,0.081633,nan,nan,nan,infeasible
6000.000000,0.163265,nan,nan,nan,infeasible
6000.000000,0.244898,nan,nan,nan,infeasible
6000.000000,0.326531,nan,nan,nan,infeasible
6000.000000,0.408163,nan,nan,nan,infeasible
6000.000000,0.489796,nan,nan,nan,infeasible
6000.000000,0.571429,nan,nan,nan,infeasible
6000.000000,0.653061,nan,nan,nan,infeasible
6000.000000,0.734694,nan,nan,nan,infeasible
6000.000000,0.816327,nan,nan,nan,infeasible
6000.000000,0.897959,nan,nan,nan,infeasible
6000.000000,0.979592,nan,nan,nan,infeasible
6000.000000,1.061224,nan,nan,nan,infeasible
6000.000000,1.142857,nan,nan,nan,infeasible
6000.000000,1.224490,nan,nan,nan,infeasible
6000.000000,1.306122,nan,nan,nan,infeasible
6000.000000,1.387755,nan,nan,nan,infeasible
6000.000000,1.469388,nan,nan,nan,infeasible
6000.000000,1.551020,nan,nan,nan,infeasible
6000.000000,1.632653,nan,nan,nan,infeasible
6000.000000,1.714286,nan,nan,nan,infeasible
6000.000000,1.795918,nan,nan,nan,infeasible
6000.000000,1.877551,nan,nan,nan,infeasible
6000.000000,1.959184,nan,nan,nan,infeasible
6000.000000,2.040816,nan,nan,nan,infeasible
6000.000000,2.122449,nan,nan,nan,infeasible
6000.000000,2.204082,nan,nan,nan,infeasible
6000.000000,2.285714,nan,nan,nan,infeasible
6000.000000,2.367347,nan,nan,nan,infeasible
6000.000000,2.448980,nan,nan,nan,infeasible
6000.000000,2.530612,nan,nan,nan,infeasible
6000.000000,2.612245,nan,nan,nan,infeasible
6000.000000,2.693878,nan,nan,nan,infeasible
6000.000000,2.775510,nan,nan,nan,infeasible
6000.000000,2.857143,nan,nan,nan,infeasible
6000.000000,2.938776,nan,nan,nan,infeasible
6000.000000,3.020408,nan,nan,nan,infeasible
6000.000000,3.102041,nan,nan,nan,infeasible
6000.000000,3.183673,nan,nan,nan,infeasible
6000.000000,3.265306,nan,nan,nan,infeasible
6000.000000,3.346939,nan,nan,nan,infeasible
6000.000000,3.428571,nan,nan,nan,infeasible
6000.000000,3.510204,nan,nan,nan,infeasible
6000.000000,3.591837,nan,nan,nan,infeasible
6000.000000,3.673469,nan,nan,nan,infeasible
6000.000000,3.755102,nan,nan,nan,infeasible
6000.000000,3.836735,nan,nan,nan,infeasible
6000.000000,3.918367,nan,nan,nan,infeasible
6000.000000,4.000000,nan,nan,nan,infeasible
